filename,width,height,class,xmin,ymin,xmax,ymax
80.png,160,60,Э,38,22,51,39
80.png,160,60,У,50,23,61,38
80.png,160,60,Ф,58,21,71,41
80.png,160,60,А,73,22,95,44
80.png,160,60,И,96,23,115,48
498.png,160,60,Ю,38,20,58,39
498.png,160,60,С,60,19,71,39
498.png,160,60,Р,71,20,79,38
498.png,160,60,П,81,22,95,39
498.png,160,60,А,98,23,122,39
298.png,160,60,Ю,25,19,59,47
298.png,160,60,Б,61,21,76,47
298.png,160,60,К,81,22,94,44
298.png,160,60,Г,94,22,104,42
298.png,160,60,Ш,103,20,126,39
1218.png,160,60,О,29,15,51,40
1218.png,160,60,Ю,53,16,71,41
1218.png,160,60,И,71,21,92,46
1218.png,160,60,Я,94,19,121,50
1218.png,160,60,Т,121,24,143,49
176.png,160,60,П,40,24,59,47
176.png,160,60,Ч,59,27,76,46
176.png,160,60,Б,75,28,88,51
176.png,160,60,У,87,28,105,48
176.png,160,60,М,106,23,123,46
1029.png,160,60,В,41,24,59,44
1029.png,160,60,Б,57,20,69,41
1029.png,160,60,Ф,71,19,86,43
1029.png,160,60,В,86,22,103,43
1029.png,160,60,Ч,100,24,120,41
АЖЧКС.png,160,60,А,37,22,50,40
АЖЧКС.png,160,60,Ж,50,19,61,39
АЖЧКС.png,160,60,Ч,61,16,74,40
АЖЧКС.png,160,60,К,75,11,105,44
АЖЧКС.png,160,60,С,105,8,133,43
88.png,160,60,С,32,22,43,44
88.png,160,60,Ж,43,25,59,46
88.png,160,60,О,59,24,73,48
88.png,160,60,Ф,71,17,93,47
88.png,160,60,К,97,15,128,45
1022.png,160,60,Г,31,18,42,44
1022.png,160,60,С,41,19,53,43
1022.png,160,60,Т,49,22,64,44
1022.png,160,60,М,61,18,93,50
1022.png,160,60,М,94,18,125,51
344.png,160,60,Ю,32,24,49,45
344.png,160,60,Р,52,26,66,49
344.png,160,60,Э,68,25,88,49
344.png,160,60,Б,88,23,103,47
344.png,160,60,Э,102,22,120,48
262.png,160,60,Б,46,23,59,45
262.png,160,60,У,58,22,71,43
262.png,160,60,Р,70,18,81,41
262.png,160,60,Ю,81,16,98,40
262.png,160,60,Р,99,17,114,39
1123.png,160,60,А,37,16,51,44
1123.png,160,60,М,50,14,67,38
1123.png,160,60,Г,65,10,85,35
1123.png,160,60,Ч,84,6,103,34
1123.png,160,60,Р,106,7,126,32
187.png,160,60,А,37,19,53,39
187.png,160,60,Я,53,18,64,36
187.png,160,60,Л,64,19,80,37
187.png,160,60,И,79,15,95,35
187.png,160,60,М,99,13,123,39
230.png,160,60,В,42,17,55,42
230.png,160,60,Н,56,18,73,41
230.png,160,60,М,71,22,90,41
230.png,160,60,Э,90,21,104,40
230.png,160,60,Х,103,19,118,42
332.png,160,60,Я,34,8,56,37
332.png,160,60,М,59,10,83,37
332.png,160,60,С,86,14,99,37
332.png,160,60,Ж,99,19,111,39
332.png,160,60,Я,110,19,122,38
334.png,160,60,Ю,27,15,49,40
334.png,160,60,Ф,51,19,69,45
334.png,160,60,Ш,69,22,92,44
334.png,160,60,А,94,22,115,44
334.png,160,60,С,114,22,132,43
340.png,160,60,Н,29,27,51,52
340.png,160,60,Ж,51,29,80,50
340.png,160,60,Ю,79,33,98,54
340.png,160,60,Ж,98,31,115,53
340.png,160,60,О,113,27,134,47
775.png,160,60,Ш,22,17,44,40
775.png,160,60,С,46,15,68,45
775.png,160,60,С,71,13,90,44
775.png,160,60,О,94,15,117,43
775.png,160,60,Т,120,15,142,42
1011.png,160,60,Т,34,24,49,47
1011.png,160,60,Ю,46,23,63,51
1011.png,160,60,Т,63,28,84,56
1011.png,160,60,Т,81,26,103,57
1011.png,160,60,Ч,100,23,115,49
354.png,160,60,Э,39,19,51,39
354.png,160,60,Ф,51,18,61,41
354.png,160,60,Д,66,22,80,45
354.png,160,60,И,82,20,100,41
354.png,160,60,Я,100,17,117,40
635.png,160,60,Л,43,24,59,41
635.png,160,60,Г,58,25,70,44
635.png,160,60,Э,71,25,83,44
635.png,160,60,Г,86,27,99,46
635.png,160,60,С,103,27,124,47
1085.png,160,60,Т,37,27,56,42
1085.png,160,60,И,54,27,74,44
1085.png,160,60,Э,74,24,86,44
1085.png,160,60,Р,85,17,97,39
1085.png,160,60,К,98,17,117,37
1265.png,160,60,Х,35,17,54,41
1265.png,160,60,Щ,51,19,78,39
1265.png,160,60,Ч,78,16,90,36
1265.png,160,60,Б,90,14,103,37
1265.png,160,60,С,101,12,122,33
803.png,160,60,Д,24,27,49,60
803.png,160,60,Я,52,23,77,53
803.png,160,60,Я,78,21,98,54
803.png,160,60,К,97,19,114,47
803.png,160,60,Д,113,17,132,45
763.png,160,60,Ю,36,9,62,39
763.png,160,60,М,57,4,88,32
763.png,160,60,З,86,2,105,40
763.png,160,60,Г,102,7,115,34
763.png,160,60,С,112,11,125,37
755.png,160,60,Г,27,12,54,50
755.png,160,60,Ю,57,19,75,43
755.png,160,60,П,74,22,92,47
755.png,160,60,Г,96,23,115,47
755.png,160,60,Л,115,22,136,45
982.png,160,60,У,32,22,58,41
982.png,160,60,Н,51,15,69,39
982.png,160,60,Е,71,15,86,38
982.png,160,60,Ч,88,12,105,39
982.png,160,60,Э,104,13,123,40
603.png,160,60,Д,37,16,59,39
603.png,160,60,З,58,15,73,37
603.png,160,60,Ч,72,12,88,32
603.png,160,60,К,88,13,103,37
603.png,160,60,У,104,12,122,37
285.png,160,60,Ю,24,22,43,45
285.png,160,60,О,44,23,66,42
285.png,160,60,И,71,22,90,45
285.png,160,60,К,92,23,111,49
285.png,160,60,А,115,23,134,49
420.png,160,60,Э,30,12,49,37
420.png,160,60,У,46,13,64,37
420.png,160,60,А,65,12,83,39
420.png,160,60,И,86,15,111,42
420.png,160,60,Н,116,22,132,45
АЖТБЯ.png,160,60,А,36,18,52,37
АЖТБЯ.png,160,60,Ж,52,16,68,35
АЖТБЯ.png,160,60,Т,67,14,89,40
АЖТБЯ.png,160,60,Б,90,14,115,46
АЖТБЯ.png,160,60,Я,115,18,135,45
985.png,160,60,О,47,14,66,36
985.png,160,60,Х,66,17,83,39
985.png,160,60,С,79,21,92,40
985.png,160,60,Х,88,21,105,40
985.png,160,60,У,100,21,121,41
121.png,160,60,Э,33,13,49,35
121.png,160,60,Я,49,14,68,33
121.png,160,60,Д,71,13,88,41
121.png,160,60,О,89,14,110,37
121.png,160,60,Г,112,14,125,37
986.png,160,60,Ш,29,15,55,36
986.png,160,60,Щ,53,19,78,41
986.png,160,60,З,78,16,93,40
986.png,160,60,Д,92,16,108,44
986.png,160,60,Д,105,15,134,43
570.png,160,60,Т,27,28,44,46
570.png,160,60,Б,46,26,70,51
570.png,160,60,А,71,27,90,51
570.png,160,60,О,93,21,116,45
570.png,160,60,Б,117,18,132,45
933.png,160,60,Б,39,19,54,44
933.png,160,60,С,53,21,71,48
933.png,160,60,Д,70,24,96,54
933.png,160,60,Х,93,20,112,51
933.png,160,60,К,111,21,128,46
738.png,160,60,С,37,22,52,43
738.png,160,60,Н,52,27,67,46
738.png,160,60,П,70,24,88,47
738.png,160,60,К,88,23,104,46
738.png,160,60,И,108,23,125,44
921.png,160,60,К,32,20,49,39
921.png,160,60,О,50,21,71,40
921.png,160,60,Ч,72,22,90,44
921.png,160,60,Г,91,21,109,44
921.png,160,60,М,105,21,125,42
132.png,160,60,А,34,21,52,41
132.png,160,60,Р,49,19,64,39
132.png,160,60,И,64,17,83,41
132.png,160,60,Р,86,14,105,39
132.png,160,60,Л,107,15,123,41
651.png,160,60,О,32,14,51,37
651.png,160,60,Я,50,13,69,39
651.png,160,60,Ч,69,12,88,37
651.png,160,60,Х,90,11,106,41
651.png,160,60,Х,109,15,125,37
826.png,160,60,Ж,24,8,51,34
826.png,160,60,М,54,7,78,27
826.png,160,60,Ж,79,12,101,34
826.png,160,60,Е,100,15,117,36
826.png,160,60,Н,114,19,131,39
113.png,160,60,О,30,27,50,43
113.png,160,60,Щ,54,24,84,46
113.png,160,60,С,83,19,99,42
113.png,160,60,Т,97,21,110,39
113.png,160,60,Я,110,19,125,40
1145.png,160,60,Х,45,21,64,44
1145.png,160,60,Б,62,22,77,43
1145.png,160,60,У,73,19,85,41
1145.png,160,60,Т,83,19,100,39
1145.png,160,60,К,98,19,120,38
952.png,160,60,А,34,18,56,41
952.png,160,60,С,53,21,70,40
952.png,160,60,Н,69,18,81,39
952.png,160,60,Л,78,17,95,41
952.png,160,60,К,93,12,116,33
1150.png,160,60,Р,37,20,52,39
1150.png,160,60,Г,54,20,72,42
1150.png,160,60,Д,71,22,93,48
1150.png,160,60,Е,93,21,107,41
1150.png,160,60,Ш,106,19,124,38
286.png,160,60,Т,39,24,58,48
286.png,160,60,Х,57,22,78,45
286.png,160,60,Ш,77,21,95,41
286.png,160,60,Д,93,18,105,41
286.png,160,60,В,105,15,121,36
605.png,160,60,К,36,25,49,47
605.png,160,60,Л,51,29,68,49
605.png,160,60,М,66,28,93,49
605.png,160,60,В,93,27,112,51
605.png,160,60,Я,111,28,130,51
98.png,160,60,Т,42,27,59,44
98.png,160,60,Ч,59,23,72,39
98.png,160,60,Н,71,19,83,39
98.png,160,60,Л,83,17,100,36
98.png,160,60,А,100,15,123,35
767.png,160,60,Ф,33,17,51,46
767.png,160,60,С,50,14,68,39
767.png,160,60,Ч,69,8,91,39
767.png,160,60,Б,98,12,116,37
767.png,160,60,Я,115,17,131,39
1052.png,160,60,В,43,26,59,49
1052.png,160,60,Х,57,25,72,46
1052.png,160,60,Х,69,19,84,45
1052.png,160,60,П,79,15,95,40
1052.png,160,60,Я,90,12,112,41
650.png,160,60,З,37,21,47,40
650.png,160,60,С,48,20,58,42
650.png,160,60,Ф,60,26,76,44
650.png,160,60,Ж,73,22,101,49
650.png,160,60,М,104,24,125,49
645.png,160,60,Щ,27,15,46,36
645.png,160,60,Н,50,8,68,27
645.png,160,60,Х,69,7,88,24
645.png,160,60,Л,88,10,112,25
645.png,160,60,Ш,113,15,133,32
706.png,160,60,Н,35,15,52,36
706.png,160,60,Э,48,12,63,36
706.png,160,60,Е,67,11,81,32
706.png,160,60,Т,83,10,99,34
706.png,160,60,П,100,12,120,35
515.png,160,60,Ф,33,12,51,33
515.png,160,60,Ж,54,13,75,35
515.png,160,60,Ф,81,17,98,39
515.png,160,60,Т,95,22,111,41
515.png,160,60,Т,110,26,126,43
АГАНБ.png,160,60,А,36,19,53,37
АГАНБ.png,160,60,Г,53,17,67,35
АГАНБ.png,160,60,А,66,15,86,37
АГАНБ.png,160,60,Н,85,14,105,35
АГАНБ.png,160,60,Б,104,13,124,33
1064.png,160,60,О,39,19,65,50
1064.png,160,60,Я,66,24,82,48
1064.png,160,60,Х,80,23,95,46
1064.png,160,60,К,94,22,109,46
1064.png,160,60,У,107,20,120,41
406.png,160,60,Т,33,15,48,28
406.png,160,60,Я,49,14,66,34
406.png,160,60,К,69,13,88,34
406.png,160,60,О,89,17,105,36
406.png,160,60,Ш,108,21,127,36
1074.png,160,60,Л,29,5,55,29
1074.png,160,60,Я,54,5,74,32
1074.png,160,60,Т,70,6,94,32
1074.png,160,60,Я,88,5,110,32
1074.png,160,60,В,112,8,129,32
200.png,160,60,Т,40,22,54,42
200.png,160,60,Е,52,23,68,43
200.png,160,60,П,65,17,82,43
200.png,160,60,Л,81,15,98,39
200.png,160,60,Т,100,15,113,34
752.png,160,60,П,34,19,49,37
752.png,160,60,А,47,18,60,38
752.png,160,60,Г,61,14,76,34
752.png,160,60,М,73,9,96,32
752.png,160,60,Ю,97,5,122,29
676.png,160,60,Щ,32,15,55,39
676.png,160,60,Р,56,15,72,43
676.png,160,60,Я,73,15,96,45
676.png,160,60,Э,99,21,115,43
676.png,160,60,П,117,24,129,44
415.png,160,60,Щ,28,14,57,37
415.png,160,60,Д,58,17,76,40
415.png,160,60,Ш,74,20,95,44
415.png,160,60,Л,95,22,114,45
415.png,160,60,П,117,22,135,44
1072.png,160,60,Г,30,15,44,37
1072.png,160,60,Ф,42,12,59,34
1072.png,160,60,С,59,9,76,28
1072.png,160,60,О,76,7,97,31
1072.png,160,60,Ф,100,6,123,35
191.png,160,60,У,38,22,55,39
191.png,160,60,А,54,23,70,39
191.png,160,60,П,68,23,80,41
191.png,160,60,О,78,20,94,43
191.png,160,60,Р,95,16,114,44
103.png,160,60,И,35,22,54,44
103.png,160,60,О,59,19,83,46
103.png,160,60,Э,84,21,100,46
103.png,160,60,Б,99,22,112,46
103.png,160,60,Ф,112,23,125,46
1142.png,160,60,А,29,24,53,46
1142.png,160,60,Т,51,24,70,44
1142.png,160,60,К,69,22,93,45
1142.png,160,60,Ф,90,21,109,46
1142.png,160,60,С,111,17,132,44
240.png,160,60,Б,29,10,45,34
240.png,160,60,А,49,10,67,32
240.png,160,60,Ч,67,9,87,27
240.png,160,60,Щ,85,8,117,32
240.png,160,60,Ч,117,11,132,33
365.png,160,60,А,39,16,61,36
365.png,160,60,Ж,62,19,76,37
365.png,160,60,Т,76,23,88,38
365.png,160,60,И,89,22,105,41
365.png,160,60,С,106,24,122,41
150.png,160,60,Э,32,20,47,44
150.png,160,60,У,44,26,59,43
150.png,160,60,Ш,58,27,83,47
150.png,160,60,Л,84,28,109,53
150.png,160,60,Т,107,28,131,49
741.png,160,60,Ю,27,15,50,41
741.png,160,60,Н,49,10,73,44
741.png,160,60,П,81,12,97,44
741.png,160,60,Ю,101,9,117,39
741.png,160,60,З,115,11,129,36
237.png,160,60,С,33,23,49,41
237.png,160,60,И,47,23,59,44
237.png,160,60,Ю,61,25,71,46
237.png,160,60,Х,71,30,83,54
237.png,160,60,Ж,87,31,122,60
1094.png,160,60,П,32,17,50,36
1094.png,160,60,К,51,16,73,35
1094.png,160,60,Х,71,17,90,36
1094.png,160,60,А,88,20,103,37
1094.png,160,60,И,103,22,120,40
732.png,160,60,А,43,19,62,39
732.png,160,60,В,64,20,73,41
732.png,160,60,У,73,19,86,39
732.png,160,60,Р,85,22,98,44
732.png,160,60,У,94,24,112,46
1274.png,160,60,Т,38,18,55,39
1274.png,160,60,И,53,18,67,40
1274.png,160,60,Х,64,26,80,47
1274.png,160,60,Ю,76,31,99,51
1274.png,160,60,Т,96,34,125,52
787.png,160,60,К,32,15,51,42
787.png,160,60,Г,54,10,74,37
787.png,160,60,Э,71,7,87,34
787.png,160,60,Э,86,5,104,33
787.png,160,60,Т,107,11,123,31
777.png,160,60,О,32,20,51,38
777.png,160,60,Ж,51,22,65,42
777.png,160,60,Б,62,25,76,46
777.png,160,60,Ф,76,27,93,54
777.png,160,60,Ж,95,29,129,54
323.png,160,60,С,36,21,54,40
323.png,160,60,Р,53,22,67,39
323.png,160,60,Ф,68,23,79,44
323.png,160,60,Е,81,24,92,43
323.png,160,60,М,93,29,119,48
1108.png,160,60,Н,36,19,46,41
1108.png,160,60,О,46,18,58,40
1108.png,160,60,Ч,56,16,76,44
1108.png,160,60,Т,76,15,105,46
1108.png,160,60,Д,102,16,132,51
1002.png,160,60,Р,27,8,47,34
1002.png,160,60,Б,47,5,64,33
1002.png,160,60,Б,68,9,86,38
1002.png,160,60,С,83,11,102,40
1002.png,160,60,М,100,12,130,37
308.png,160,60,И,44,12,73,46
308.png,160,60,И,80,17,95,44
308.png,160,60,Г,95,21,103,43
308.png,160,60,Э,103,21,112,42
308.png,160,60,Т,109,19,121,40
151.png,160,60,Ж,24,15,54,45
151.png,160,60,А,55,15,81,43
151.png,160,60,А,85,15,105,41
151.png,160,60,П,106,19,121,42
151.png,160,60,Я,121,22,133,44
99.png,160,60,Я,28,4,52,34
99.png,160,60,Н,55,3,77,34
99.png,160,60,Т,79,8,97,31
99.png,160,60,К,101,12,116,34
99.png,160,60,Б,117,15,129,36
666.png,160,60,П,42,21,53,39
666.png,160,60,Х,54,20,68,38
666.png,160,60,А,69,22,84,40
666.png,160,60,Ю,88,22,107,41
666.png,160,60,З,105,19,120,39
320.png,160,60,В,45,26,65,49
320.png,160,60,П,62,24,76,44
320.png,160,60,Ю,76,21,96,45
320.png,160,60,Р,91,23,105,41
320.png,160,60,Б,103,21,119,41
780.png,160,60,Ф,37,9,54,36
780.png,160,60,Ж,55,9,73,34
780.png,160,60,О,73,10,89,37
780.png,160,60,О,93,16,109,42
780.png,160,60,У,109,21,125,45
81.png,160,60,Б,39,23,49,39
81.png,160,60,Е,51,24,61,42
81.png,160,60,Х,63,24,76,46
81.png,160,60,А,78,27,99,50
81.png,160,60,У,98,26,118,50
559.png,160,60,Л,20,29,42,55
559.png,160,60,М,43,25,71,58
559.png,160,60,В,76,24,97,54
559.png,160,60,Т,100,27,122,53
559.png,160,60,Б,119,26,138,51
978.png,160,60,Т,35,19,52,46
978.png,160,60,Т,53,20,72,45
978.png,160,60,М,73,19,95,44
978.png,160,60,А,93,16,109,42
978.png,160,60,К,108,18,125,45
839.png,160,60,М,37,10,64,31
839.png,160,60,П,65,10,76,32
839.png,160,60,Ю,74,9,90,29
839.png,160,60,Д,88,12,108,37
839.png,160,60,Х,105,8,129,31
847.png,160,60,Б,34,27,52,49
847.png,160,60,Ш,51,31,75,49
847.png,160,60,С,74,27,90,49
847.png,160,60,В,88,24,103,46
847.png,160,60,О,103,22,122,47
1188.png,160,60,А,27,15,42,39
1188.png,160,60,Щ,41,9,73,40
1188.png,160,60,Я,73,10,93,37
1188.png,160,60,С,89,5,113,37
1188.png,160,60,Ю,113,8,138,31
254.png,160,60,Я,25,24,44,51
254.png,160,60,Ж,45,23,71,50
254.png,160,60,Ю,69,28,95,51
254.png,160,60,Ю,94,29,117,49
254.png,160,60,Ф,117,25,133,48
19.png,160,60,Т,31,18,43,46
19.png,160,60,Э,40,17,54,44
19.png,160,60,Л,53,15,80,48
19.png,160,60,Л,78,16,106,48
19.png,160,60,В,102,14,131,45
АГЭЛГ.png,160,60,А,45,16,63,37
АГЭЛГ.png,160,60,Г,63,18,72,38
АГЭЛГ.png,160,60,Э,71,17,83,37
АГЭЛГ.png,160,60,Л,82,15,104,40
АГЭЛГ.png,160,60,Г,105,13,125,36
1140.png,160,60,Л,29,15,66,54
1140.png,160,60,И,69,19,87,47
1140.png,160,60,Х,83,20,97,44
1140.png,160,60,Я,93,19,103,45
1140.png,160,60,Ш,100,19,125,39
1073.png,160,60,Я,25,14,41,38
1073.png,160,60,С,42,15,61,39
1073.png,160,60,Р,62,13,83,41
1073.png,160,60,Щ,82,12,114,42
1073.png,160,60,Л,115,15,132,40
1264.png,160,60,С,30,17,44,39
1264.png,160,60,Ш,45,18,66,38
1264.png,160,60,Д,64,19,90,37
1264.png,160,60,М,89,18,110,37
1264.png,160,60,Ж,105,22,134,39
1208.png,160,60,П,30,19,49,41
1208.png,160,60,Щ,48,17,72,41
1208.png,160,60,Ю,71,15,88,38
1208.png,160,60,М,88,12,110,36
1208.png,160,60,Т,109,10,130,31
708.png,160,60,К,21,20,43,52
708.png,160,60,С,44,15,66,52
708.png,160,60,Б,68,17,90,48
708.png,160,60,И,94,18,120,48
708.png,160,60,Ф,119,15,139,48
721.png,160,60,Р,36,9,51,37
721.png,160,60,Р,51,8,71,37
721.png,160,60,Т,73,7,92,35
721.png,160,60,Е,93,13,110,34
721.png,160,60,М,108,17,124,39
620.png,160,60,Ф,37,15,53,40
620.png,160,60,Т,54,17,68,37
620.png,160,60,А,66,15,87,41
620.png,160,60,М,88,16,114,41
620.png,160,60,Н,117,17,133,43
988.png,160,60,Ж,23,9,51,32
988.png,160,60,Х,50,5,69,32
988.png,160,60,Р,68,4,88,31
988.png,160,60,Н,86,2,108,22
988.png,160,60,И,112,5,135,27
697.png,160,60,Е,17,7,42,38
697.png,160,60,Щ,43,5,86,41
697.png,160,60,А,88,10,107,41
697.png,160,60,А,110,11,122,39
697.png,160,60,Ю,120,15,133,37
116.png,160,60,С,33,13,51,36
116.png,160,60,А,52,15,67,37
116.png,160,60,О,67,18,85,40
116.png,160,60,Л,86,24,103,45
116.png,160,60,А,100,25,120,46
680.png,160,60,И,28,24,44,44
680.png,160,60,А,47,22,68,45
680.png,160,60,Ш,71,21,95,44
680.png,160,60,З,98,24,109,46
680.png,160,60,И,112,20,132,43
1178.png,160,60,С,54,22,65,45
1178.png,160,60,П,66,23,77,44
1178.png,160,60,Е,76,23,90,41
1178.png,160,60,Т,88,20,100,41
1178.png,160,60,Х,101,19,116,41
89.png,160,60,Б,44,14,65,43
89.png,160,60,Е,64,15,76,34
89.png,160,60,В,78,15,92,36
89.png,160,60,М,93,19,108,37
89.png,160,60,Я,108,20,120,39
234.png,160,60,Я,29,5,55,36
234.png,160,60,В,57,5,83,33
234.png,160,60,У,82,8,102,31
234.png,160,60,О,100,17,113,38
234.png,160,60,Х,109,19,123,37
210.png,160,60,Т,37,21,51,39
210.png,160,60,С,47,19,66,41
210.png,160,60,Э,65,18,85,44
210.png,160,60,З,86,17,102,43
210.png,160,60,М,103,24,125,46
473.png,160,60,Х,48,18,66,39
473.png,160,60,Т,70,16,84,38
473.png,160,60,Х,81,19,92,39
473.png,160,60,А,94,21,105,39
473.png,160,60,Г,103,22,114,38
45.png,160,60,З,37,19,49,44
45.png,160,60,Д,49,20,67,49
45.png,160,60,С,67,18,80,44
45.png,160,60,П,78,13,100,44
45.png,160,60,С,101,11,125,47
225.png,160,60,С,37,26,52,50
225.png,160,60,С,49,27,64,49
225.png,160,60,Ж,62,28,86,53
225.png,160,60,Ч,84,25,106,52
225.png,160,60,Ч,104,22,120,46
716.png,160,60,У,35,17,54,37
716.png,160,60,Д,54,17,73,41
716.png,160,60,Т,73,17,82,36
716.png,160,60,К,82,18,95,37
716.png,160,60,Н,97,20,111,43
798.png,160,60,М,27,12,46,37
798.png,160,60,Т,47,12,59,39
798.png,160,60,Е,60,17,73,43
798.png,160,60,И,77,13,103,49
798.png,160,60,А,108,14,139,49
383.png,160,60,Я,38,19,55,40
383.png,160,60,Р,56,16,71,35
383.png,160,60,У,71,19,86,37
383.png,160,60,Б,89,15,104,38
383.png,160,60,У,103,15,122,37
1057.png,160,60,Р,36,16,57,43
1057.png,160,60,А,53,17,71,44
1057.png,160,60,Н,68,15,89,39
1057.png,160,60,Ю,87,15,111,40
1057.png,160,60,Е,110,18,126,37
1256.png,160,60,Ю,31,12,57,38
1256.png,160,60,Л,57,13,78,40
1256.png,160,60,В,75,13,91,39
1256.png,160,60,Е,91,17,112,45
1256.png,160,60,О,112,19,130,47
380.png,160,60,Н,42,22,56,40
380.png,160,60,З,56,23,67,42
380.png,160,60,Я,66,27,79,49
380.png,160,60,Э,78,29,91,47
380.png,160,60,О,90,30,111,49
801.png,160,60,Р,29,7,58,46
801.png,160,60,Ш,56,10,79,40
801.png,160,60,Ф,82,9,100,36
801.png,160,60,Л,100,17,114,39
801.png,160,60,Т,111,19,125,38
1167.png,160,60,Ж,23,25,45,46
1167.png,160,60,Ж,42,28,74,53
1167.png,160,60,Ж,72,31,104,57
1167.png,160,60,О,102,28,124,55
1167.png,160,60,Ю,122,25,139,48
205.png,160,60,Ш,28,22,54,49
205.png,160,60,П,54,27,76,50
205.png,160,60,П,78,24,93,47
205.png,160,60,Л,92,23,109,44
205.png,160,60,О,107,20,129,44
468.png,160,60,Ч,44,11,64,34
468.png,160,60,П,66,15,79,36
468.png,160,60,О,81,18,93,37
468.png,160,60,Г,91,24,101,40
468.png,160,60,Т,101,26,115,44
1254.png,160,60,З,36,12,53,35
1254.png,160,60,Ч,55,14,71,34
1254.png,160,60,К,72,17,88,37
1254.png,160,60,К,88,20,106,39
1254.png,160,60,П,104,21,123,40
243.png,160,60,Ч,29,13,42,41
243.png,160,60,С,45,16,55,38
243.png,160,60,И,56,15,74,44
243.png,160,60,Э,79,12,101,44
243.png,160,60,Б,103,14,125,44
1281.png,160,60,Т,35,16,61,41
1281.png,160,60,У,53,17,80,40
1281.png,160,60,Е,77,14,90,34
1281.png,160,60,Т,88,16,104,36
1281.png,160,60,А,104,20,122,39
1177.png,160,60,К,37,19,55,41
1177.png,160,60,С,55,19,69,39
1177.png,160,60,К,70,20,84,39
1177.png,160,60,Ч,85,19,103,38
1177.png,160,60,Ф,104,17,126,36
465.png,160,60,Ш,17,12,51,41
465.png,160,60,П,55,10,75,37
465.png,160,60,Ж,74,9,96,37
465.png,160,60,К,98,6,123,31
465.png,160,60,Т,122,11,140,32
1127.png,160,60,Е,28,12,42,38
1127.png,160,60,Я,39,10,56,34
1127.png,160,60,Ч,51,8,68,39
1127.png,160,60,У,67,7,100,44
1127.png,160,60,О,100,6,137,48
602.png,160,60,Е,25,21,39,40
602.png,160,60,С,39,21,51,41
602.png,160,60,Щ,50,15,78,41
602.png,160,60,О,81,13,107,34
602.png,160,60,Ю,110,17,134,40
700.png,160,60,Х,34,29,54,49
700.png,160,60,А,56,30,70,52
700.png,160,60,В,73,26,86,49
700.png,160,60,И,84,24,103,49
700.png,160,60,Щ,107,20,127,41
487.png,160,60,Щ,32,20,65,50
487.png,160,60,Г,68,20,84,50
487.png,160,60,Г,86,22,100,48
487.png,160,60,Д,100,19,112,44
487.png,160,60,Е,113,19,125,39
430.png,160,60,Щ,27,19,56,48
430.png,160,60,И,59,22,82,42
430.png,160,60,Н,83,17,96,41
430.png,160,60,С,95,13,109,37
430.png,160,60,Щ,108,14,128,37
543.png,160,60,Х,27,11,44,37
543.png,160,60,У,43,12,62,35
543.png,160,60,Щ,63,12,93,37
543.png,160,60,Ш,97,15,120,33
543.png,160,60,Т,122,14,135,32
761.png,160,60,Т,32,14,46,35
761.png,160,60,Л,42,12,61,36
761.png,160,60,Ж,58,6,79,30
761.png,160,60,Я,74,1,95,32
761.png,160,60,Н,94,1,120,27
639.png,160,60,Я,26,11,55,50
639.png,160,60,М,61,17,89,49
639.png,160,60,Х,91,23,101,46
639.png,160,60,Д,100,21,112,46
639.png,160,60,Я,112,19,127,42
838.png,160,60,Л,35,17,55,41
838.png,160,60,Т,53,19,67,42
838.png,160,60,Г,69,20,90,46
838.png,160,60,М,92,22,115,48
838.png,160,60,Х,112,25,133,49
78.png,160,60,Ш,35,12,60,34
78.png,160,60,Б,61,15,77,37
78.png,160,60,О,80,15,98,37
78.png,160,60,П,101,19,115,37
78.png,160,60,А,114,19,129,41
980.png,160,60,Э,32,13,50,37
980.png,160,60,Я,49,12,69,40
980.png,160,60,К,69,7,86,39
980.png,160,60,Ф,87,6,103,33
980.png,160,60,В,103,10,125,34
1247.png,160,60,У,59,12,79,49
1247.png,160,60,Ш,78,19,93,44
1247.png,160,60,Я,92,18,100,44
1247.png,160,60,Р,99,20,110,44
1247.png,160,60,Б,108,21,120,41
470.png,160,60,Щ,30,13,56,41
470.png,160,60,Т,54,15,78,42
470.png,160,60,Э,80,15,100,43
470.png,160,60,С,99,11,115,37
470.png,160,60,Н,115,11,129,34
274.png,160,60,Е,40,23,49,43
274.png,160,60,Э,49,25,62,44
274.png,160,60,Я,62,27,75,47
274.png,160,60,П,79,31,95,49
274.png,160,60,Ю,97,29,123,51
278.png,160,60,Н,24,27,47,49
278.png,160,60,Ю,43,22,77,49
278.png,160,60,Ч,79,23,95,41
278.png,160,60,Ф,93,22,108,44
278.png,160,60,Щ,107,20,130,41
1080.png,160,60,Ю,25,27,56,49
1080.png,160,60,С,56,24,76,49
1080.png,160,60,Ю,72,21,95,44
1080.png,160,60,Ж,92,19,115,43
1080.png,160,60,Д,111,20,129,44
641.png,160,60,Ж,28,19,55,49
641.png,160,60,Т,55,27,71,47
641.png,160,60,Л,71,22,91,51
641.png,160,60,Р,90,24,110,51
641.png,160,60,И,112,25,132,51
264.png,160,60,Е,48,15,62,36
264.png,160,60,П,65,15,78,37
264.png,160,60,С,80,19,90,38
264.png,160,60,Т,90,20,97,37
264.png,160,60,А,97,18,114,37
1189.png,160,60,Е,30,25,42,46
1189.png,160,60,Р,42,24,57,47
