filename,width,height,class,xmin,ymin,xmax,ymax
473.png,160,60,Ү,90,13,106,37
473.png,160,60,Я,106,15,125,36
473.png,160,60,Я,124,17,139,36
225.png,160,60,И,23,21,36,38
225.png,160,60,П,33,16,52,34
225.png,160,60,Ү,53,12,77,32
225.png,160,60,Т,78,9,103,33
225.png,160,60,А,100,12,130,34
225.png,160,60,У,124,14,141,34
383.png,160,60,З,10,21,30,42
383.png,160,60,В,33,22,54,43
383.png,160,60,П,54,20,81,42
383.png,160,60,Ң,81,26,106,46
383.png,160,60,О,107,23,124,42
383.png,160,60,Э,124,22,140,40
1057.png,160,60,Ә,102,20,122,42
380.png,160,60,І,27,19,39,38
380.png,160,60,Ч,35,21,48,40
380.png,160,60,Х,47,28,64,49
380.png,160,60,Е,61,28,89,49
380.png,160,60,Т,88,26,113,49
380.png,160,60,У,111,26,135,54
205.png,160,60,М,16,18,36,35
205.png,160,60,Ш,35,16,73,32
205.png,160,60,Я,74,17,93,35
205.png,160,60,Г,94,16,109,36
205.png,160,60,Ү,107,18,123,37
205.png,160,60,Р,123,21,141,39
468.png,160,60,О,16,23,45,49
468.png,160,60,К,47,22,73,49
468.png,160,60,З,72,24,93,48
468.png,160,60,В,94,27,106,45
468.png,160,60,Ү,108,27,119,44
468.png,160,60,Н,119,28,135,42
243.png,160,60,Ұ,13,22,33,39
243.png,160,60,Ш,33,23,55,39
243.png,160,60,Ф,56,26,73,42
243.png,160,60,С,75,28,94,46
243.png,160,60,Ш,95,28,129,46
243.png,160,60,Г,131,27,151,48
465.png,160,60,Ш,9,18,40,32
465.png,160,60,Ұ,42,15,62,30
465.png,160,60,А,66,18,81,35
465.png,160,60,В,81,19,97,40
465.png,160,60,Щ,98,19,126,39
465.png,160,60,Х,125,19,144,37
487.png,160,60,Д,15,19,52,39
487.png,160,60,Ү,52,18,69,34
487.png,160,60,Е,67,18,81,33
487.png,160,60,З,79,18,97,37
487.png,160,60,О,96,19,117,38
487.png,160,60,А,118,20,138,38
430.png,160,60,М,11,18,33,39
430.png,160,60,Ш,31,17,70,44
430.png,160,60,Ү,66,21,87,47
430.png,160,60,Ә,89,22,113,46
430.png,160,60,Б,115,21,133,45
430.png,160,60,Е,135,22,147,44
543.png,160,60,Ө,53,32,75,47
470.png,160,60,В,21,19,49,41
470.png,160,60,Г,50,21,66,42
470.png,160,60,Л,66,26,82,43
470.png,160,60,Ұ,83,23,99,41
470.png,160,60,Э,98,22,114,38
470.png,160,60,Х,114,20,134,39
274.png,160,60,Т,17,14,31,31
274.png,160,60,Л,26,10,48,29
274.png,160,60,И,47,9,74,23
274.png,160,60,Х,77,8,102,25
274.png,160,60,Ң,100,11,126,33
274.png,160,60,О,122,14,145,32
278.png,160,60,Т,28,10,51,36
278.png,160,60,А,46,13,69,37
278.png,160,60,І,68,14,79,32
278.png,160,60,Э,75,13,94,30
278.png,160,60,А,94,15,113,37
278.png,160,60,Е,110,15,132,36
1080.png,160,60,Л,25,22,48,42
1080.png,160,60,Ұ,46,21,64,42
1080.png,160,60,Я,62,21,80,41
1080.png,160,60,С,80,21,98,41
1080.png,160,60,К,95,23,116,44
1080.png,160,60,Т,114,24,137,44
264.png,160,60,Щ,4,16,36,43
264.png,160,60,Э,29,15,53,41
264.png,160,60,Ш,56,19,98,46
264.png,160,60,К,96,27,113,45
264.png,160,60,Ң,113,26,133,45
264.png,160,60,Э,134,24,149,40
447.png,160,60,М,23,21,43,37
447.png,160,60,Ұ,42,21,61,37
447.png,160,60,Т,59,22,76,38
447.png,160,60,Ч,75,23,97,43
447.png,160,60,Н,94,26,119,45
447.png,160,60,Х,121,26,139,46
1042.png,160,60,Ә,46,13,67,36
460.png,160,60,С,10,24,35,47
460.png,160,60,Ю,34,25,69,49
460.png,160,60,Х,69,32,89,49
460.png,160,60,Ш,89,29,112,45
460.png,160,60,Ғ,113,26,130,43
460.png,160,60,С,131,23,148,39
280.png,160,60,Л,7,23,28,42
280.png,160,60,П,30,21,54,42
280.png,160,60,Ң,56,22,80,45
280.png,160,60,Ш,82,22,108,42
280.png,160,60,П,108,20,123,38
280.png,160,60,П,123,19,144,37
1084.png,160,60,О,7,12,28,35
1084.png,160,60,З,28,9,44,34
1084.png,160,60,Ң,43,4,74,26
1084.png,160,60,Н,72,3,104,23
1084.png,160,60,Н,107,6,127,27
1084.png,160,60,Ш,126,12,153,34
416.png,160,60,Ж,18,14,45,31
416.png,160,60,П,46,12,67,29
416.png,160,60,Р,66,11,82,29
416.png,160,60,Ч,82,11,101,28
416.png,160,60,Ң,102,11,129,34
416.png,160,60,К,126,13,151,33
154.png,160,60,А,8,16,29,38
154.png,160,60,Л,29,10,63,41
154.png,160,60,Ө,67,13,102,41
154.png,160,60,Г,100,14,113,35
154.png,160,60,Д,112,15,132,38
154.png,160,60,Г,129,18,140,34
1082.png,160,60,Ғ,12,15,29,37
1082.png,160,60,Т,29,17,47,42
1082.png,160,60,Н,46,20,72,45
1082.png,160,60,Ю,73,22,108,43
1082.png,160,60,М,108,24,127,41
1082.png,160,60,Л,126,22,143,40
335.png,160,60,И,22,15,50,37
335.png,160,60,З,50,12,74,36
335.png,160,60,К,74,11,95,37
335.png,160,60,Ұ,92,16,106,39
335.png,160,60,Т,106,18,121,41
335.png,160,60,Т,119,18,133,39
174.png,160,60,У,13,12,34,28
174.png,160,60,І,36,10,43,27
174.png,160,60,К,46,10,71,29
174.png,160,60,З,69,14,87,31
174.png,160,60,Ж,86,15,118,36
174.png,160,60,Щ,114,19,137,40
255.png,160,60,М,18,19,36,35
255.png,160,60,Ң,35,17,54,36
255.png,160,60,Х,53,14,75,34
255.png,160,60,И,75,13,98,31
255.png,160,60,Б,100,13,121,30
255.png,160,60,Ф,122,14,148,29
202.png,160,60,Қ,13,23,35,47
202.png,160,60,Ф,37,23,61,42
202.png,160,60,Т,63,23,79,40
202.png,160,60,Ю,76,19,104,40
202.png,160,60,Д,100,15,127,39
202.png,160,60,У,125,14,146,33
309.png,160,60,І,23,18,33,35
309.png,160,60,Я,32,15,52,35
309.png,160,60,З,53,11,76,36
309.png,160,60,Т,75,10,95,38
309.png,160,60,З,95,11,112,33
309.png,160,60,Э,112,15,131,33
446.png,160,60,Р,19,15,34,35
446.png,160,60,С,33,13,50,34
446.png,160,60,Қ,53,12,77,42
446.png,160,60,С,72,10,91,41
446.png,160,60,Г,87,14,116,42
446.png,160,60,Г,119,12,145,46
133.png,160,60,Ж,15,23,39,41
133.png,160,60,Ф,37,23,60,43
133.png,160,60,Ә,63,24,86,46
133.png,160,60,С,86,21,106,43
133.png,160,60,Л,102,21,133,42
133.png,160,60,Р,136,21,150,41
1043.png,160,60,Ө,28,7,56,33
1019.png,160,60,Ғ,105,14,116,37
328.png,160,60,И,17,19,37,37
328.png,160,60,Л,39,19,60,36
328.png,160,60,Т,59,19,75,35
328.png,160,60,Ә,76,19,91,38
328.png,160,60,О,91,21,117,41
328.png,160,60,Д,119,20,144,45
1023.png,160,60,Ү,56,19,75,41
242.png,160,60,З,22,21,37,38
242.png,160,60,Ң,37,23,58,41
242.png,160,60,Л,59,25,82,40
242.png,160,60,Т,81,23,98,39
242.png,160,60,О,98,21,116,37
242.png,160,60,Л,117,21,137,36
485.png,160,60,Ж,18,21,38,39
485.png,160,60,У,36,22,50,38
485.png,160,60,Г,50,17,72,40
485.png,160,60,Ң,72,15,109,45
485.png,160,60,Б,111,18,131,40
485.png,160,60,О,131,16,147,35
385.png,160,60,Д,15,12,36,34
385.png,160,60,Б,39,6,60,29
385.png,160,60,А,60,6,89,27
385.png,160,60,Ұ,87,11,109,30
385.png,160,60,И,108,14,125,36
385.png,160,60,Е,122,16,140,38
461.png,160,60,Г,14,22,29,42
461.png,160,60,В,30,22,50,43
461.png,160,60,Ғ,50,22,65,43
461.png,160,60,Р,65,24,84,45
461.png,160,60,Щ,86,27,121,49
461.png,160,60,И,124,25,145,46
405.png,160,60,Я,22,10,43,34
405.png,160,60,У,44,11,61,31
405.png,160,60,К,63,8,83,26
405.png,160,60,Қ,81,11,99,35
405.png,160,60,М,98,12,124,33
405.png,160,60,Б,124,16,139,39
211.png,160,60,Ү,15,25,37,43
211.png,160,60,Ж,36,25,65,43
211.png,160,60,З,63,25,80,41
211.png,160,60,М,79,21,100,38
211.png,160,60,К,100,21,118,37
211.png,160,60,Ф,119,19,142,37
1046.png,160,60,Ң,51,10,79,43
316.png,160,60,З,14,24,34,42
316.png,160,60,О,35,25,58,47
316.png,160,60,Ж,58,25,90,49
316.png,160,60,Ғ,91,25,106,44
316.png,160,60,У,107,20,119,40
316.png,160,60,И,119,12,140,38
330.png,160,60,А,23,19,44,38
330.png,160,60,О,45,19,65,39
330.png,160,60,Ч,67,20,84,37
330.png,160,60,І,83,18,93,39
330.png,160,60,З,94,19,109,37
330.png,160,60,Ж,107,17,141,41
378.png,160,60,С,20,16,41,38
378.png,160,60,Л,39,16,59,37
378.png,160,60,Д,57,14,74,39
378.png,160,60,Ғ,73,13,90,34
378.png,160,60,И,91,15,117,36
378.png,160,60,И,116,15,144,36
435.png,160,60,Ч,19,22,38,39
435.png,160,60,О,39,22,63,43
435.png,160,60,С,64,21,85,44
435.png,160,60,Ү,84,23,100,41
435.png,160,60,Э,99,21,118,40
435.png,160,60,Б,118,21,136,38
462.png,160,60,І,12,11,24,33
462.png,160,60,Д,25,10,46,37
462.png,160,60,Ш,42,10,73,40
462.png,160,60,Е,75,9,103,41
462.png,160,60,Н,106,15,129,42
462.png,160,60,К,127,17,148,46
492.png,160,60,Т,18,21,42,46
492.png,160,60,І,42,22,53,46
492.png,160,60,Р,53,20,73,47
492.png,160,60,М,73,20,96,43
492.png,160,60,Я,96,15,117,39
492.png,160,60,Д,117,14,140,39
236.png,160,60,Р,27,23,41,40
236.png,160,60,Т,40,26,59,43
236.png,160,60,Ч,61,27,80,44
236.png,160,60,С,83,26,101,42
236.png,160,60,І,99,25,111,40
236.png,160,60,О,112,23,131,35
329.png,160,60,Ү,18,19,39,44
329.png,160,60,В,41,18,62,45
329.png,160,60,А,63,14,85,39
329.png,160,60,Я,81,13,97,36
329.png,160,60,Т,97,13,119,35
329.png,160,60,Д,118,13,145,41
231.png,160,60,Э,18,19,33,37
231.png,160,60,Б,34,16,49,34
231.png,160,60,К,48,12,65,34
231.png,160,60,Ә,66,9,90,29
231.png,160,60,Е,94,7,118,27
231.png,160,60,Ф,120,8,148,29
166.png,160,60,Л,27,18,48,35
166.png,160,60,В,45,19,62,39
166.png,160,60,І,60,23,69,40
166.png,160,60,Ч,69,23,88,41
166.png,160,60,Ж,89,23,115,42
166.png,160,60,И,116,22,133,39
102.png,160,60,О,28,17,41,36
102.png,160,60,Ү,43,17,54,34
102.png,160,60,Т,54,15,72,37
102.png,160,60,Ч,73,14,95,37
102.png,160,60,Ч,97,15,118,38
102.png,160,60,Г,120,15,141,39
1031.png,160,60,Ө,113,29,137,49
432.png,160,60,Ә,9,14,32,31
432.png,160,60,И,36,13,58,30
432.png,160,60,Ч,58,14,76,36
432.png,160,60,Ш,74,19,100,38
432.png,160,60,Ю,97,21,125,43
432.png,160,60,Х,128,21,149,44
279.png,160,60,Ж,12,25,44,45
279.png,160,60,У,44,26,65,46
279.png,160,60,Ч,64,24,81,42
279.png,160,60,Ж,80,23,113,39
279.png,160,60,Ү,111,19,125,34
279.png,160,60,Л,123,22,145,37
402.png,160,60,Ч,1,20,22,46
402.png,160,60,С,23,20,45,45
402.png,160,60,Ш,47,20,84,43
402.png,160,60,Ұ,84,20,109,41
402.png,160,60,Щ,110,19,130,40
402.png,160,60,Д,130,19,149,40
418.png,160,60,Щ,15,15,37,34
418.png,160,60,Ғ,37,12,54,32
418.png,160,60,С,54,11,76,28
418.png,160,60,Ж,74,10,112,24
418.png,160,60,Т,109,11,129,28
418.png,160,60,О,128,15,149,35
494.png,160,60,И,28,20,48,38
494.png,160,60,Л,50,23,68,38
494.png,160,60,Е,67,20,83,36
494.png,160,60,І,81,19,92,38
494.png,160,60,Л,92,21,115,38
494.png,160,60,Х,112,21,130,38
268.png,160,60,Н,19,21,33,39
268.png,160,60,А,34,26,51,44
268.png,160,60,П,51,31,71,48
268.png,160,60,Ң,75,28,104,54
268.png,160,60,Б,108,29,130,48
268.png,160,60,С,131,26,148,44
289.png,160,60,Ө,20,18,50,40
289.png,160,60,Е,52,21,67,39
289.png,160,60,Я,64,22,78,37
289.png,160,60,Ф,79,22,100,39
289.png,160,60,К,101,22,118,38
289.png,160,60,В,120,22,136,39
518.png,160,60,І,31,25,41,42
239.png,160,60,М,21,24,44,39
239.png,160,60,К,47,26,65,39
239.png,160,60,Н,65,24,82,38
239.png,160,60,Э,82,21,99,38
239.png,160,60,Ғ,99,19,116,36
239.png,160,60,А,115,20,140,36
524.png,160,60,Ұ,54,14,74,35
170.png,160,60,Р,27,14,44,35
170.png,160,60,Ғ,42,14,58,35
170.png,160,60,З,58,15,72,33
170.png,160,60,В,72,15,88,38
170.png,160,60,И,91,15,114,38
170.png,160,60,Я,113,16,137,38
384.png,160,60,Х,1,21,23,49
384.png,160,60,Х,22,25,50,49
384.png,160,60,Б,51,21,77,51
384.png,160,60,Ұ,77,23,101,49
384.png,160,60,Щ,102,23,128,47
384.png,160,60,О,128,20,147,39
226.png,160,60,Ң,14,15,38,38
226.png,160,60,М,40,16,65,32
226.png,160,60,У,67,17,88,32
226.png,160,60,П,86,19,101,34
226.png,160,60,Г,102,20,115,35
226.png,160,60,Щ,115,21,142,38
530.png,160,60,Ұ,21,22,35,41
479.png,160,60,Ш,20,19,47,39
479.png,160,60,С,48,20,62,39
479.png,160,60,Е,62,21,77,41
479.png,160,60,Ұ,74,21,91,41
479.png,160,60,В,91,21,109,41
479.png,160,60,Э,113,17,138,42
1062.png,160,60,Ө,78,21,98,41
241.png,160,60,Ә,18,22,39,39
241.png,160,60,Х,37,21,55,39
241.png,160,60,Т,52,19,70,35
241.png,160,60,М,70,18,95,35
241.png,160,60,О,97,16,123,30
241.png,160,60,Н,123,18,144,34
246.png,160,60,Ф,15,26,34,42
246.png,160,60,Е,35,30,55,46
246.png,160,60,Ж,58,28,92,45
246.png,160,60,Қ,90,24,110,43
246.png,160,60,Я,106,22,122,38
246.png,160,60,Ч,121,20,140,36
411.png,160,60,Я,18,20,38,38
411.png,160,60,Ө,38,19,58,38
411.png,160,60,М,57,20,76,38
411.png,160,60,К,77,15,96,36
411.png,160,60,Т,97,12,116,35
411.png,160,60,Н,116,12,140,35
269.png,160,60,Э,27,19,40,38
269.png,160,60,Ү,40,17,53,37
269.png,160,60,С,50,12,68,32
269.png,160,60,Я,63,8,85,27
269.png,160,60,Т,89,4,112,21
269.png,160,60,Б,115,5,143,21
553.png,160,60,Қ,82,21,101,39
444.png,160,60,Ң,12,16,30,35
444.png,160,60,О,28,15,53,39
444.png,160,60,Д,57,18,86,47
444.png,160,60,Т,81,19,99,45
444.png,160,60,Ң,101,21,131,48
444.png,160,60,Э,128,21,152,44
360.png,160,60,П,18,21,39,42
360.png,160,60,П,39,20,59,38
360.png,160,60,Ң,57,23,77,43
360.png,160,60,В,76,23,94,46
360.png,160,60,Д,96,20,120,49
360.png,160,60,Б,120,21,142,45
379.png,160,60,Д,19,17,45,39
379.png,160,60,Х,42,21,62,39
379.png,160,60,Т,60,22,79,38
379.png,160,60,Қ,80,25,100,40
379.png,160,60,Э,99,20,118,40
379.png,160,60,Я,119,19,136,41
541.png,160,60,Қ,22,19,39,40
204.png,160,60,Ө,25,29,39,43
204.png,160,60,Х,38,29,54,44
204.png,160,60,П,53,26,76,46
204.png,160,60,У,78,23,99,47
204.png,160,60,З,101,24,122,48
204.png,160,60,У,123,24,148,48
326.png,160,60,Щ,11,20,43,44
326.png,160,60,Б,45,25,63,42
326.png,160,60,Ұ,61,24,79,42
326.png,160,60,И,83,19,106,41
326.png,160,60,Д,110,20,128,39
326.png,160,60,С,126,17,143,39
108.png,160,60,А,19,23,38,41
108.png,160,60,З,37,24,54,43
108.png,160,60,Ф,55,23,75,42
108.png,160,60,Т,79,17,101,37
108.png,160,60,Н,105,18,131,39
108.png,160,60,Я,130,21,144,35
510.png,160,60,Ү,106,20,123,35
440.png,160,60,В,32,21,47,37
440.png,160,60,І,45,19,53,38
440.png,160,60,С,51,16,65,37
440.png,160,60,Б,63,14,76,39
440.png,160,60,С,76,12,104,41
440.png,160,60,С,105,10,133,39
486.png,160,60,И,12,19,30,40
486.png,160,60,З,27,21,46,45
486.png,160,60,Б,48,20,75,47
486.png,160,60,Ң,76,20,100,48
486.png,160,60,У,101,21,118,43
486.png,160,60,Ж,116,20,145,42
314.png,160,60,У,27,19,42,38
314.png,160,60,Т,43,19,60,37
314.png,160,60,Ү,60,20,76,38
314.png,160,60,Т,79,18,95,36
314.png,160,60,Х,93,16,112,33
314.png,160,60,Т,111,11,133,35
137.png,160,60,Ш,7,28,40,46
137.png,160,60,Ж,42,29,74,45
137.png,160,60,П,72,24,91,42
137.png,160,60,Ә,90,21,108,39
137.png,160,60,Т,106,22,125,39
137.png,160,60,Э,125,21,144,39
115.png,160,60,А,20,22,36,41
115.png,160,60,С,35,22,57,42
115.png,160,60,Г,59,22,76,44
115.png,160,60,Ң,80,21,96,47
115.png,160,60,И,98,15,121,41
115.png,160,60,С,121,15,136,36
185.png,160,60,У,17,26,32,42
185.png,160,60,П,35,32,55,47
185.png,160,60,С,54,35,83,50
185.png,160,60,Ү,84,32,111,49
185.png,160,60,Р,107,29,127,49
185.png,160,60,У,125,24,143,44
1069.png,160,60,Ғ,58,21,76,42
469.png,160,60,Ч,16,20,34,35
469.png,160,60,Ә,34,16,54,37
469.png,160,60,Ш,57,18,90,36
469.png,160,60,В,90,17,106,38
469.png,160,60,Э,105,19,122,39
469.png,160,60,Б,122,21,139,38
212.png,160,60,М,12,18,37,34
212.png,160,60,Ю,40,18,67,35
212.png,160,60,Қ,66,20,84,39
212.png,160,60,Т,82,16,100,34
212.png,160,60,И,99,15,122,33
212.png,160,60,О,123,15,147,32
483.png,160,60,Н,18,22,39,43
483.png,160,60,Ғ,38,24,57,43
483.png,160,60,Е,59,23,79,44
483.png,160,60,Л,81,26,100,41
483.png,160,60,Ф,101,22,118,42
483.png,160,60,Е,119,19,133,38
496.png,160,60,Т,26,20,44,39
496.png,160,60,І,44,19,51,39
496.png,160,60,Я,51,21,68,40
496.png,160,60,И,70,20,87,39
496.png,160,60,Ж,87,23,116,40
496.png,160,60,Х,115,23,134,40
375.png,160,60,Ә,10,15,33,35
375.png,160,60,Э,33,11,58,36
375.png,160,60,Д,60,13,89,40
375.png,160,60,К,86,15,99,34
375.png,160,60,Д,100,16,116,38
375.png,160,60,И,116,12,140,36
221.png,160,60,Щ,8,12,48,40
221.png,160,60,З,48,10,76,35
221.png,160,60,І,77,14,85,32
221.png,160,60,О,87,15,102,31
221.png,160,60,Ч,102,16,119,33
221.png,160,60,Ж,117,21,141,37
1040.png,160,60,Ғ,100,21,116,52
195.png,160,60,Х,18,23,39,44
195.png,160,60,О,39,23,60,43
195.png,160,60,А,58,22,83,42
195.png,160,60,Т,79,19,101,39
195.png,160,60,Ө,102,19,121,37
195.png,160,60,Э,120,22,137,37
412.png,160,60,Е,30,24,51,49
412.png,160,60,У,51,23,69,46
412.png,160,60,Г,68,20,82,45
412.png,160,60,Ү,82,19,98,40
412.png,160,60,Т,97,17,110,33
412.png,160,60,Т,112,16,130,34
142.png,160,60,Ю,8,5,46,32
142.png,160,60,Ж,46,5,87,27
142.png,160,60,Е,83,9,102,32
142.png,160,60,Ч,99,13,116,35
142.png,160,60,Ү,112,14,132,35
142.png,160,60,Е,131,19,147,37
358.png,160,60,Я,10,12,36,34
358.png,160,60,Ә,37,14,61,33
358.png,160,60,Ю,60,16,85,37
358.png,160,60,Ф,83,21,102,40
358.png,160,60,У,100,23,118,42
358.png,160,60,И,119,24,148,45
175.png,160,60,Ш,13,23,42,43
175.png,160,60,Б,45,24,66,43
175.png,160,60,Ч,67,26,88,42
175.png,160,60,Ң,89,22,105,40
175.png,160,60,Л,103,21,122,37
175.png,160,60,Я,119,21,140,37
548.png,160,60,Ғ,19,15,50,36
277.png,160,60,М,13,17,50,40
277.png,160,60,Т,48,18,69,38
277.png,160,60,Н,69,22,85,38
277.png,160,60,Ң,83,21,104,40
277.png,160,60,С,103,20,121,37
277.png,160,60,Я,120,21,138,37
388.png,160,60,П,13,18,30,36
388.png,160,60,Щ,30,20,60,43
388.png,160,60,Н,56,20,79,43
388.png,160,60,П,82,20,103,43
388.png,160,60,Ө,103,20,127,42
388.png,160,60,Д,126,19,151,44
442.png,160,60,Б,16,29,35,47
442.png,160,60,Ж,36,30,68,49
442.png,160,60,А,68,29,88,48
442.png,160,60,Т,87,27,105,48
442.png,160,60,Ғ,105,27,122,46
442.png,160,60,С,123,23,143,45
119.png,160,60,З,20,23,31,39
119.png,160,60,В,31,24,44,42
119.png,160,60,В,44,26,56,44
119.png,160,60,Ж,54,22,84,48
119.png,160,60,Ө,85,17,123,51
119.png,160,60,А,126,19,160,50
466.png,160,60,Т,19,18,40,35
466.png,160,60,Б,40,19,53,38
466.png,160,60,Ү,54,17,65,34
466.png,160,60,Д,64,16,82,36
466.png,160,60,Е,80,14,98,37
466.png,160,60,М,102,10,141,37
414.png,160,60,К,17,20,35,38
414.png,160,60,Ч,35,20,54,37
414.png,160,60,И,55,22,71,38
414.png,160,60,Щ,73,20,106,45
414.png,160,60,Ү,102,19,122,44
414.png,160,60,В,123,21,145,44
275.png,160,60,Ф,21,16,44,33
275.png,160,60,К,45,15,62,37
275.png,160,60,Ғ,59,19,77,38
275.png,160,60,Ч,77,21,100,42
275.png,160,60,З,98,24,112,45
275.png,160,60,Э,114,25,135,46
478.png,160,60,С,14,13,35,32
478.png,160,60,Ә,35,12,60,33
478.png,160,60,Д,60,12,80,35
478.png,160,60,Н,78,9,97,26
478.png,160,60,Т,97,8,117,27
478.png,160,60,С,115,8,139,30
1.png,160,60,Д,15,9,40,33
1.png,160,60,Щ,40,8,70,41
1.png,160,60,Т,70,7,100,38
1.png,160,60,П,100,12,123,40
1.png,160,60,І,123,17,132,43
1.png,160,60,Т,129,18,146,41
287.png,160,60,Е,12,20,30,36
287.png,160,60,О,30,20,50,38
287.png,160,60,Ң,53,20,71,40
287.png,160,60,Щ,72,21,100,40
287.png,160,60,В,99,23,116,37
287.png,160,60,Ж,118,22,147,38
140.png,160,60,З,29,25,50,43
140.png,160,60,Я,50,24,67,43
140.png,160,60,Ф,67,22,84,37
140.png,160,60,І,85,22,93,35
140.png,160,60,С,96,21,114,35
140.png,160,60,К,113,21,131,39
550.png,160,60,Ә,15,19,35,38
153.png,160,60,Ж,1,12,30,34
153.png,160,60,Ө,30,10,58,35
153.png,160,60,Ш,61,10,94,33
153.png,160,60,Ф,93,7,116,31
153.png,160,60,Д,115,10,132,35
153.png,160,60,Я,131,10,151,33
173.png,160,60,Р,17,21,31,38
173.png,160,60,М,34,22,55,39
173.png,160,60,Ү,55,21,76,38
173.png,160,60,Ю,75,23,96,39
173.png,160,60,Н,99,22,120,39
173.png,160,60,Э,122,21,147,40
1054.png,160,60,Ә,85,10,112,44
366.png,160,60,С,19,13,35,31
366.png,160,60,Т,34,14,52,31
366.png,160,60,Ө,53,10,82,38
366.png,160,60,Э,81,14,102,37
366.png,160,60,Э,103,14,125,35
366.png,160,60,Е,127,14,146,37
322.png,160,60,І,21,16,33,36
322.png,160,60,В,31,12,48,36
322.png,160,60,М,51,4,84,34
322.png,160,60,С,84,6,104,31
322.png,160,60,С,104,12,119,35
322.png,160,60,Р,118,11,136,39
390.png,160,60,У,22,14,50,45
390.png,160,60,Г,51,19,68,42
390.png,160,60,К,68,17,82,42
390.png,160,60,Х,80,19,94,39
390.png,160,60,Ң,93,17,112,40
390.png,160,60,М,113,17,136,37
450.png,160,60,Н,7,20,30,42
450.png,160,60,Л,30,23,54,45
450.png,160,60,Ү,54,21,75,46
450.png,160,60,К,74,21,93,44
450.png,160,60,Л,94,19,119,44
450.png,160,60,М,119,18,150,42
104.png,160,60,Ю,17,20,45,38
104.png,160,60,З,46,20,61,38
104.png,160,60,Я,60,20,76,37
104.png,160,60,Ұ,72,20,88,38
104.png,160,60,Д,88,23,115,45
104.png,160,60,Ф,114,22,147,45
167.png,160,60,М,1,23,21,43
167.png,160,60,С,24,19,53,44
167.png,160,60,Ш,54,18,96,44
167.png,160,60,Б,95,24,111,43
167.png,160,60,Ө,111,24,129,42
167.png,160,60,М,128,21,145,41
397.png,160,60,З,16,12,39,31
397.png,160,60,И,38,14,65,33
397.png,160,60,Д,66,20,87,36
397.png,160,60,С,87,19,100,37
397.png,160,60,Қ,101,17,117,39
397.png,160,60,Э,119,17,138,40
338.png,160,60,Қ,23,22,43,39
338.png,160,60,Х,42,19,60,38
338.png,160,60,Э,59,19,78,38
338.png,160,60,Я,77,17,95,37
338.png,160,60,Н,93,18,114,38
338.png,160,60,Н,114,15,136,38
1018.png,160,60,Ұ,36,12,59,38
536.png,160,60,Ә,51,23,77,45
303.png,160,60,Э,15,18,30,34
303.png,160,60,Ң,31,15,59,38
303.png,160,60,Ж,57,14,94,34
303.png,160,60,Т,92,13,108,34
303.png,160,60,Ч,109,12,127,36
303.png,160,60,Б,124,15,139,40
500.png,160,60,Ш,20,13,55,38
500.png,160,60,Х,52,14,78,43
500.png,160,60,І,74,19,86,45
500.png,160,60,Э,86,23,103,43
500.png,160,60,Ч,102,20,119,44
500.png,160,60,К,118,21,139,41
552.png,160,60,Ғ,25,21,42,38
290.png,160,60,Э,15,20,30,38
290.png,160,60,В,29,21,44,38
290.png,160,60,Ж,42,22,71,41
290.png,160,60,Ң,69,25,95,46
290.png,160,60,Ю,97,24,134,45
290.png,160,60,С,136,22,154,42
310.png,160,60,К,7,13,26,43
310.png,160,60,Қ,29,12,57,46
310.png,160,60,Т,56,11,78,42
310.png,160,60,Д,81,13,113,45
310.png,160,60,Н,110,10,128,39
310.png,160,60,В,126,10,142,35
525.png,160,60,Ү,39,20,60,41
272.png,160,60,Щ,3,25,34,45
272.png,160,60,П,34,26,62,44
272.png,160,60,Л,58,22,85,44
272.png,160,60,Т,82,20,105,43
272.png,160,60,Ү,106,22,130,43
272.png,160,60,Ж,125,21,151,42
339.png,160,60,Т,14,18,32,35
339.png,160,60,Д,33,18,55,44
339.png,160,60,Ю,56,15,82,37
339.png,160,60,И,81,19,104,40
339.png,160,60,Ә,105,18,124,40
339.png,160,60,Э,128,19,143,38
535.png,160,60,І,98,23,109,39
193.png,160,60,Л,15,27,30,43
193.png,160,60,В,30,27,46,45
193.png,160,60,Ә,50,25,75,48
193.png,160,60,О,78,24,107,49
193.png,160,60,В,110,26,129,48
193.png,160,60,Я,130,23,147,45
488.png,160,60,Ң,19,19,36,38
488.png,160,60,Я,35,15,53,35
488.png,160,60,Х,54,14,75,32
488.png,160,60,С,77,13,97,31
488.png,160,60,М,98,16,119,34
488.png,160,60,О,119,18,139,38
409.png,160,60,У,4,15,27,40
409.png,160,60,Ң,27,13,64,44
409.png,160,60,С,61,12,87,41
409.png,160,60,Ф,90,14,113,39
409.png,160,60,Ч,113,14,128,34
409.png,160,60,А,128,15,150,39
1076.png,160,60,Қ,15,17,38,43
1076.png,160,60,С,37,20,55,40
1076.png,160,60,Ф,52,17,73,36
1076.png,160,60,Я,74,16,93,37
1076.png,160,60,Е,95,14,111,35
1076.png,160,60,Ю,110,16,144,33
476.png,160,60,Б,13,8,29,29
476.png,160,60,У,28,5,46,25
476.png,160,60,И,47,5,72,27
476.png,160,60,Я,70,7,94,33
476.png,160,60,Ң,90,10,117,39
476.png,160,60,Ю,118,10,153,36
526.png,160,60,Ә,117,22,131,41
437.png,160,60,Ә,13,26,40,42
